Text,IsFake
Says she will work to raise the federal minimum wage back to the highest level its ever been $12 an hour in todays dollars.,false
$29 is what families on SNAP (i.e. food stamps) have to live on for a week.,true
"The Medford Water Commission was fined $279,000 for dumping plain drinking water into a stream.",false
Nothing in the Constitution explicitly guarantees our right to vote.,false
Sherrod Brown and his special interest allies in Washington are plotting to spend over $13 million to defeat Josh Mandel.,false
"On the new dollar coins, ''In God We Trust' is gone!'",true
Says Gov. Scott Walkers proposed state budget contained 110 pages of errors -- an unusually high number -- and millions of dollars worth of mistakes that were corrected with a follow-up document.,false
Takes credit for substantially reducing the size of the state workforce.,false
"If you look at most of the polls, this is a margin-of-error race on Fourth of July between Mitt Romney and the president.",false
"In the last 10 years, Georgias middle class income has dropped $6,500.",false
Rooting for the Red Sox is like rooting for the drug companies.,false
"Says Rick Perrys Pay to Play politics led him to send $899 million to an offshore call center in Bermuda, driving down enrollment in childrens health insurance",true
On allowing a vote on universal gun background checks in the U.S. Senate.,false
"President Barack Obama, Nancy Pelosi and Harry Reid support Rick Perrys decision to give in-state tuition to illegal immigrants.",true
'Obama has more czars than the Romanovs.',false
Gov. McDonnells proposed budget is cutting public education.,true
A [bank] surveillance camera capturing a criminals face and other identifiable traits would certainly discourage robbery attempts and serve as a deterrent to robbers.,true
"Medicare costs have slowed down dramatically. In fact, the first two months of this fiscal year, Medicare costs were down even in nominal terms relative to the previous year.",false
Says Donald Trump and Mike Pence want to gamble with your retirement benefits in the stock market.,true
U.S. Rep. Connie Mack voted to raise his own pay several times.,false
No poll done this year ... shows less than a majority to reinstate a federal ban on assault weapons.,false
'I have spent virtually every weekend since Memorial Day in the Panhandle.',false
"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout.",true
Im not a conspiracy theorist and I never allow conspiracy theorists on my program.,true
Says Romney called Russia our No. 1 enemy.,false
Theres been no conclusive or specific report to say Russia was trying to muddy the election.,true
Says Christopher Little has a history of working against environmental protection by defending the worst types of corporate polluters,true
"John Kasich says he won, despite 12 visits by a president, somewhere between $45 (million) and $50 million (spent against him,) 500 paid volunteers in here calling me every name in the book, former presidents, first ladies and God-knows-who-else.",false
"Opponents of Section 5 (of the Voting Rights Act) complain of state expense, yet their only cost is the paper, postage and manpower required to send copies of legislation to the federal government for review.",false
Says Nick Kahl made it harder for many families to cover basic health care expenses.,true
"In California, the windmills are killing hundreds and hundreds of eagles.",true
"There is nothing in the current state public records law that prohibits sensitive or confidential business information from being just that, confidential.",false
We did not even have a federal income tax in this country until 1913.,false
"'The White House is won in the swing states, and I am winning the swing states.'",true
